hillspace,a,e,i,node,peri,M,P,f,mass,PlanetNum,mrRad_ChenKipping
11.75758,0.2515636,0.0169075,0.02068997,-1.183768,0.12974180000000002,1.1712,0.1261717,2.2517099999999997,6.342951e-06,12.0,1.2409178386704545
11.75758,0.2965977,0.02254559,0.02175326,-0.2493527,1.786909,5.848045,0.1615251,4.2694540000000005,7.2274850000000005e-06,13.0,1.3665719204986924
11.75758,0.3559611,0.01187262,0.0215264,1.550178,5.182982,5.802109,0.2123687,5.332915,8.279217e-06,14.0,1.487978143808418
11.75758,0.4321451,0.01289799,0.008541867,-2.597661,5.536441,6.061096,0.2840724,3.122805,9.538539e-06,15.0,1.6014422394190604
11.75758,0.5261454000000001,0.018268299999999998,0.008188197,-0.6316841,3.079015,0.7240843000000001,0.3816286,4.523958,1.1057870000000001e-05,16.0,1.95426991331416
11.75758,0.6436449000000001,0.004268227,0.01084628,-2.9797439999999997,3.500981,3.9115519999999995,0.5163557,3.3882239999999997,1.290595e-05,17.0,1.895297022701504
11.75758,0.7997634,0.006625438000000001,0.004125241,0.5835406,5.314972,0.6049249,0.7151851,1.000723,1.517398e-05,18.0,1.9257594477424225
11.83838,0.07754024,0.1412241,0.08039035,-2.683881,4.119872,0.9346165000000001,0.02159165,5.622108,2.2530949999999998e-05,0.0,2.583531300149975
11.83838,0.20029439999999998,0.03818194,0.05899767,2.503083,0.1342573,5.446806,0.08963818,2.833286,2.491775e-05,8.0,2.7067351665209385
11.83838,0.3547495,0.1602047,0.03751368,-2.555144,3.3789290000000003,2.8839360000000003,0.21128550000000001,2.3157810000000003,1.1951989999999998e-05,10.0,1.7932946401377285
11.83838,0.5226385,0.04755372,0.0282708,-0.6181767,4.871131,5.753411,0.3778198,1.595582,2.0702110000000004e-05,14.0,2.3124719580311552
11.83838,0.7626567,0.08499887,0.03562892,0.25300520000000004,0.13452550000000002,0.1394372,0.6659936,5.988597,2.8293730000000002e-05,16.0,2.983398362227626
11.919189999999999,0.0510326,0.1570073,0.04220461,1.528913,0.7584288,2.131816,0.01152843,6.067499,5.9734400000000005e-06,0.0,1.292916088397321
11.919189999999999,0.07746314,0.02970412,0.06035906,-1.096071,3.44354,4.415269,0.02155955,2.1190900000000004,7.948099e-06,3.0,1.4004682659912158
11.919189999999999,0.1197868,0.006515476,0.04785112,0.20975700000000003,3.418562,0.4866821,0.04145795,3.1415490000000004,1.0871279999999999e-05,6.0,1.737327938739634
11.919189999999999,0.1751568,0.148038,0.01593175,-1.506701,5.927282,4.021926000000001,0.07330492,5.746656,9.610685e-06,9.0,1.6783449410168276
11.919189999999999,0.2707585,0.01549326,0.01255007,-2.1897450000000003,0.47065740000000006,0.04762286,0.1408838,1.7969849999999998,2.225546e-05,11.0,2.7020913951571996
11.919189999999999,0.4213121,0.01749459,0.02124961,2.360231,0.751088,3.497058,0.27345759999999997,0.3991746,1.6087349999999998e-05,13.0,2.0343757399081386
