hillspace,a,e,i,node,peri,M,P,f,mass,PlanetNum,mrRad_ChenKipping
1.3377299999999999,0.7624443000000001,0.0980641,0.08910495,-1.483671,0.2121869,1.279857,0.6656795,2.650219,3.955648e-05,134.0,3.5449612640151993
1.3377299999999999,1.5162719999999998,0.24088800000000002,0.27596279999999995,3.110849,0.3766315,0.1781353,1.8668810000000002,3.035731,4.02231e-06,168.0,1.0794911448161182
1.3377299999999999,2.8687970000000003,0.3517114,0.2129859,-2.50185,2.8456330000000003,6.228073999999999,4.858496,5.447698,3.7867820000000002e-06,150.0,1.092731414793833
1.3377299999999999,3.7558830000000003,0.20713739999999997,0.4304597,-2.60395,5.238703,3.64189,7.278117999999999,1.402407,1.337177e-06,183.0,0.8090167612761002
1.36394,0.05694491,0.0004014619,0.0004526322,-2.9380580000000003,4.76536,3.118354,0.01358872,1.291825,1.7129e-05,0.0,2.370550789574029
1.36394,0.08442205,0.00027009610000000003,0.00045181889999999997,-2.937226,3.503228,1.2068510000000001,0.02452868,0.6411722,2.7019749999999998e-05,16.0,3.01806147379785
1.36394,0.1180537,0.0004704543,0.00045272879999999995,-2.9357830000000003,2.8503939999999997,0.6695058,0.04056076,0.7555395,1.7071749999999998e-05,45.0,2.259637576093972
1.36394,0.16739110000000001,0.0005274936,0.00044532800000000004,-2.925878,6.078957,1.579149,0.06848175,4.7082,3.89908e-05,73.0,3.5280049409032777
1.36394,0.2300538,0.001378413,0.00042277980000000003,-2.914948,4.946606,0.9759620999999999,0.110339,5.2250879999999995,8.545431e-06,57.0,1.4593967275304431
1.36394,0.30505879999999996,0.000576619,0.0003858587,-2.846389,2.66162,5.520163,0.16847820000000002,5.704301,3.703536e-05,80.0,3.6309538044679064
1.36394,0.3054139,0.001446152,0.000356435,-2.840437,3.3081970000000003,4.564496,0.1687662,4.094377,1.2873920000000002e-06,206.0,0.8027028928509679
1.36394,0.40395890000000007,0.003084815,0.0002790684,-2.730045,4.006295,1.048039,0.2567218,6.053573,7.2514350000000005e-06,129.0,1.42282641776996
1.36394,0.4930748,0.0007002469,0.0001547481,-2.317329,4.257635,0.9539671999999999,0.3462063,5.295678,1.219961e-05,101.0,1.9895641263450492
1.36394,0.7381411999999999,0.0007971153,0.00029826509999999996,-0.205727,0.513199,5.907058,0.6341147,5.598578,3.240599e-05,109.0,3.2465113233852207
1.36394,1.097645,0.002665331,0.0007628433,0.3441364,0.9685355999999999,3.063621,1.149866,1.7561900000000001,1.3340639999999998e-05,161.0,2.0246929028313
1.36394,1.298168,0.00417985,0.0005632436,0.5249294,5.795640000000001,3.874197,1.478936,3.8314800000000004,4.93927e-06,177.0,1.1861611723409986
1.36394,1.6227790000000002,0.003367766,0.01608404,-2.053102,4.114598,0.5938406999999999,2.067007,4.808828,1.210297e-06,178.0,0.7893151380359302
1.36394,1.781581,0.01187381,0.008833816,1.159454,1.369118,4.217986,2.3777209999999998,1.71295,1.253573e-06,194.0,0.7895817832905381
1.39065,0.06151797,0.06446467,0.008245605999999999,3.117177,3.341543,5.446326,0.015258,5.156827,2.478949e-05,0.0,2.8819746483952393
1.39065,0.09263881,0.01753416,0.07937059,-0.8833073,5.10007,5.957214,0.02819545,1.7748810000000002,2.342219e-05,27.0,2.725770530553727
1.39065,0.15243800000000002,0.03283579,0.05309377,-0.7299346999999999,4.984216,1.465216,0.05951392,3.47229,4.9813059999999996e-05,39.0,4.3324652455393595
1.39065,0.28417859999999995,0.02748533,0.06306609,-2.4090759999999998,1.066167,0.04296453,0.1514796,1.440224,5.3248050000000006e-05,62.0,3.98682536809784
1.39065,0.4826875,0.06881571,0.01077038,1.546187,5.582261,5.799780999999999,0.3353202,4.818511,3.00381e-05,105.0,3.3334535610661513
1.39065,0.7496749,0.05804958,0.2717155,-0.6217925,5.861487,5.065169,0.6490272,6.086956,5.895073e-06,146.0,1.2541580917747717
1.39065,1.409598,0.03893680000000001,0.08036827,1.868398,3.6479209999999997,5.568001000000001,1.673391,0.05590994,2.723295e-05,125.0,3.003476411826048
1.39065,2.714235,0.4156762,0.2868246,-0.001366592,5.388468,4.134199,4.471203,4.198196,1.312559e-06,199.0,0.8038686049657473
1.4178899999999999,0.06135999,0.05722647,0.12160560000000001,-1.952552,0.9484511999999998,3.5571620000000004,0.015199299999999999,4.449552,2.015956e-05,0.0,2.369322780504284
1.4178899999999999,0.1020349,0.1297062,0.1727237,0.6415281,1.6817060000000001,5.612659,0.03259195,3.256524,3.948926e-05,20.0,3.565088351236378
1.4178899999999999,0.18233039999999998,0.05623985,0.03334156,-0.4701602,3.950357,0.2323308,0.07785136,3.0464689999999996,4.391924e-05,43.0,3.661748656014598
1.4178899999999999,0.31293350000000003,0.07869362,0.1385666,-1.9386139999999998,3.3164480000000003,4.289039,0.1750441,2.9439889999999997,3.802978e-05,69.0,3.80286913613224
1.4178899999999999,0.49380070000000004,0.04688566,0.04397173,1.6779220000000001,5.075926,3.388096,0.3469618,2.937147,4.143774e-05,93.0,3.952093648411652
1.4178899999999999,1.133992,0.09452977,0.05011105,1.966503,1.60867,4.181872,1.207475,0.725741,2.8323309999999998e-05,91.0,2.938769464872273
1.4178899999999999,4.481106,0.3986559,0.22184210000000001,0.1258675,5.799857,3.2807440000000003,9.484875,3.377245,1.334655e-06,182.0,0.8131870063158387
1.4178899999999999,5.314435,0.7185957,0.1533525,2.08164,3.786293,2.606058,12.25009,3.113252,1.3664259999999998e-06,192.0,0.7984012736262972
1.44567,0.05972380000000001,0.09428394,0.07472941,2.876804,4.354063,4.528738,0.01459524,3.50865,4.504298e-05,0.0,4.122452995937614
1.44567,0.11790129999999999,0.05310077,0.07202103,-2.104173,3.769854,2.458437,0.0404821,0.8720072,2.349029e-05,53.0,2.655509900960154
1.44567,0.1958182,0.03134757,0.01960028,1.204511,4.460653,2.993962,0.08664747,3.584532,4.128486e-05,89.0,3.6022857573315896
1.44567,0.2781795,0.11711660000000002,0.15404310000000002,-0.22610070000000002,3.210045,2.404575,0.14670999999999998,5.55831,1.886673e-05,107.0,2.181561108744478
1.44567,0.48256179999999993,0.09941037,0.04289276,-1.487576,1.047811,2.1824790000000003,0.3351937,2.7111669999999997,2.553474e-05,141.0,2.7549673812120745
1.44567,0.7775763000000001,0.1015457,0.03926138,-2.494353,1.49334,5.435544,0.6856023,0.1888101,2.43842e-05,177.0,2.6558130677376033
1.44567,1.294373,0.04850272,0.08270899,1.501144,0.4110210999999999,0.7249768,1.472489,5.004086,1.5838900000000002e-05,169.0,2.2430805916263123
1.44567,2.070047,0.04979931,0.07804881,2.718182,5.022856,0.09275328,2.978022,4.819491999999999,1.039448e-06,231.0,0.7560529138077277
1.4739799999999998,0.07694713,0.004828862,0.01343085,-3.077162,1.833132,1.429431,0.02134418,2.677796,4.245287999999999e-05,0.0,3.7472608781729893
1.4739799999999998,0.1348032,0.09797982,0.02315949,0.3765113,6.16455,3.191489,0.04949204,2.969722,2.7272090000000002e-05,41.0,2.9177830326343095
1.4739799999999998,0.22254110000000002,0.04802376,0.01116097,-0.3675495,0.04474055,4.5261260000000005,0.1049759,4.753145,4.8493950000000003e-05,57.0,4.405172202513544
1.4739799999999998,0.37070879999999995,0.01977092,0.02203526,0.4209347,4.310477,4.412674,0.22568809999999997,5.95176,2.987617e-05,80.0,3.224525514322377
1.4739799999999998,0.6198193000000001,0.07910547,0.01062274,-1.736119,0.7022904000000001,3.412408,0.4879367,4.298013,3.894229e-05,62.0,4.036846301220139
1.4739799999999998,1.363952,0.1363093,0.03384114,2.217852,6.249766,5.017583999999999,1.5927719999999999,2.904244,1.990118e-05,100.0,2.568332516410451
1.4739799999999998,3.443268,0.49307609999999996,0.2137715,-2.1118360000000003,1.055139,4.622215,6.388678,4.746251999999999,1.310583e-06,155.0,0.8011775055104065
1.50286,0.06130651,0.03936519,0.06412941,-2.804426,4.857766000000001,0.0396857,0.01517921,4.199922,4.901753e-05,0.0,3.8175593500421394
1.50286,0.13643270000000002,0.04490968,0.1272898,-3.1210709999999997,5.355122,2.109895,0.05039174,6.147252,3.5888070000000004e-05,45.0,3.675358592798875
1.50286,0.23070660000000004,0.10116019999999999,0.03209236,-0.8062764,3.772469,5.404463,0.1108062,2.5573,3.421568e-05,78.0,3.312847084210005
1.50286,0.3941633,0.05306222,0.1306336,-1.083068,2.263618,1.181075,0.247446,0.0005840297,3.693345e-05,95.0,3.934035699439352
1.50286,0.6808616999999999,0.09241468,0.02910171,-2.833811,0.22572240000000002,2.715409,0.5617548000000001,5.162116,1.110298e-05,158.0,1.8236170753436145
1.50286,1.31936,0.12192439999999999,0.05538022,0.6327841,4.29859,2.78851,1.515325,3.952071,2.4392529999999996e-05,104.0,2.867046403730617
1.50286,3.955423,0.2202933,0.38570590000000005,1.7385849999999998,2.462987,1.275209,7.865877,3.2828410000000003,3.288112e-06,171.0,1.033197864859123
1.53229,0.04847597,0.01929929,0.01069434,-1.332101,5.890219,1.570327,0.01067295,3.289619,2.541435e-05,0.0,2.86119088008199
1.53229,0.07866397,0.08788682,0.24137150000000002,3.013464,3.169012,2.319093,0.02206258,2.526868,8.893242999999999e-06,37.0,1.4340952608097746
1.53229,0.1305803,0.15325729999999999,0.01426352,1.771607,1.432389,5.253613,0.04718449,2.2970200000000003,4.421817e-05,48.0,3.779609594679716
1.53229,0.2271799,0.076252,0.05450427,-2.812177,0.9244839,1.505895,0.10827590000000001,3.358793,2.788361e-05,96.0,3.077218722156953
1.53229,0.4222581,0.03382951,0.02150995,0.009867911,3.7941580000000004,5.941941,0.2743692,2.193684,3.8614e-05,117.0,3.53682696556539
1.53229,0.6790039999999999,0.01716287,0.017055400000000002,2.159103,6.200279,5.618822,0.5594608,3.5294849999999998,1.787493e-05,172.0,2.364443761789091
1.53229,1.0249549999999998,0.03186069,0.06537673,1.085014,3.5452169999999996,5.654679,1.037582,1.080015,1.6001229999999997e-05,145.0,2.0756927134737055
1.53229,1.546505,0.2780361,0.2928627,-1.647993,5.005483,4.309327,1.9230369999999999,1.489884,9.865907e-07,214.0,0.750837674657435
1.53229,2.27852,0.18187609999999999,0.3295525,-0.4682952,3.31276,2.789536,3.4390629999999995,6.202515,8.994503000000001e-07,173.0,0.724867470639089
1.53229,2.4455259999999996,0.2558761,0.33569879999999996,-1.413522,5.374583,4.698958,3.82401,1.17269,9.491523e-07,197.0,0.7261778464725102
1.56231,0.04419158,0.04225126,0.008508424,0.8687818000000002,4.4790730000000005,0.9273418999999999,0.009289793000000001,1.942304,1.5218540000000001e-05,0.0,2.0974330556410825
1.56231,0.08583369,0.05707979,0.01899785,-1.11828,4.0362160000000005,2.9838299999999998,0.02514639,0.07398531,3.57664e-05,17.0,3.490221405935167
1.56231,0.1421144,0.04609996,0.02917955,-0.5267976,1.12432,6.1496889999999995,0.05357236,5.487902,2.490346e-05,69.0,2.694377147801873
1.56231,0.2288946,0.01581159,0.03656219,0.9538530000000001,4.896812000000001,5.966864,0.1095042,0.1199393,2.711114e-05,94.0,2.8033149246771485
1.56231,0.31152470000000004,0.08576618,0.01703134,0.3593199,1.08667,1.473536,0.1738652,0.03283393,1.724783e-05,108.0,2.2731062166613407
1.56231,0.4946566,0.02216234,0.07328743,-1.843864,1.9987560000000002,5.473022,0.3478742,5.281116,3.4114059999999996e-05,119.0,3.4373318033567006
1.56231,0.7879371999999999,0.01057112,0.08686951,0.06405838,0.804628,3.774456,0.6993617,2.910647,9.512967e-06,149.0,1.6217513674442208
1.56231,1.301072,0.07215766,0.04272373,0.9406305,6.196491,0.05082693,1.48393,5.369547,1.415644e-05,184.0,1.8921355507730415
1.56231,5.582381,0.2071692,0.8820155000000001,2.594729,5.055376,1.8054,13.18835,0.6653885,9.630069e-07,185.0,0.7225902725623208
1.59291,0.07545827,0.06017969,0.08997122,-0.23751950000000002,2.942799,3.8445949999999995,0.02072771,1.251951,4.092053e-05,0.0,3.9599840054507953
