SIID,simvar,periodRatio,mutualHill,durationRatio,a1,a2,e1,e2,i1,i2,m1,m2,b1,b2,argPeri1,argPeri2,longAscNode1,longAscNode2
860642.0,4.47475004,1.64916201,31.44441123,0.99039321,0.06843,0.09553,0.01184,0.07257,0.04186,0.0657,0.6888,0.47171,0.10811,0.45985,0.41476,2.92353,2.34028,-2.91563
860665.0,4.47475004,1.64916201,31.44441123,1.73364129,0.06843,0.09553,0.01184,0.07257,0.04186,0.0657,0.6888,0.47171,0.00075,0.79693,0.41476,2.92353,2.34028,-2.91563
860681.0,4.47475004,1.64916201,31.44441123,0.98891272,0.06843,0.09553,0.01184,0.07257,0.04186,0.0657,0.6888,0.47171,0.10631,0.09862,0.41476,2.92353,2.34028,-2.91563
860754.0,4.47475004,1.64916201,31.44441123,1.01798749,0.06843,0.09553,0.01184,0.07257,0.04186,0.0657,0.6888,0.47171,0.53138,0.51987,0.41476,2.92353,2.34028,-2.91563
861048.0,4.47475004,1.64916201,31.44441123,1.00770193,0.06843,0.09553,0.01184,0.07257,0.04186,0.0657,0.6888,0.47171,0.09121,0.37954,0.41476,2.92353,2.34028,-2.91563
861512.0,4.47475004,1.64916201,31.44441123,1.28607481,0.06843,0.09553,0.01184,0.07257,0.04186,0.0657,0.6888,0.47171,0.1623,0.51792,0.41476,2.92353,2.34028,-2.91563
861576.0,4.47475004,4.16145251,81.19496887,0.76422532,0.06843,0.17704,0.01184,0.03247,0.04186,0.00185,0.6888,0.60424,0.58252,0.24203,0.41476,2.22102,2.34028,2.86336
862340.0,4.47475004,2.52681564,53.83165179,0.49767987,0.06843,0.12695,0.01184,0.03253,0.04186,0.06204,0.6888,0.6876,0.91972,0.15928,0.41476,1.30762,2.34028,-0.6632
862557.0,4.47475004,1.64916201,31.44441123,1.03376864,0.06843,0.09553,0.01184,0.07257,0.04186,0.0657,0.6888,0.47171,0.32699,0.0856,0.41476,2.92353,2.34028,-2.91563
862557.0,4.47475004,2.52337398,58.34413304,1.34907882,0.09553,0.17704,0.07257,0.03247,0.0657,0.00185,0.47171,0.60424,0.0856,0.64514,2.92353,2.22102,-2.91563,2.86336
863568.0,4.47475004,1.64916201,31.44441123,2.38956921,0.06843,0.09553,0.01184,0.07257,0.04186,0.0657,0.6888,0.47171,0.15666,0.89135,0.41476,2.92353,2.34028,-2.91563
863568.0,4.47475004,1.53218157,26.87676904,0.57295219,0.09553,0.12695,0.07257,0.03253,0.0657,0.06204,0.47171,0.6876,0.89135,0.53811,2.92353,1.30762,-2.91563,-0.6632
863568.0,4.47475004,1.64691576,30.24710915,0.88798685,0.12695,0.17704,0.03253,0.03247,0.06204,0.00185,0.6876,0.60424,0.53811,0.19817,1.30762,2.22102,-0.6632,2.86336
864015.0,4.47475004,2.52681564,53.83165179,0.82080451,0.06843,0.12695,0.01184,0.03253,0.04186,0.06204,0.6888,0.6876,0.82342,0.64033,0.41476,1.30762,2.34028,-0.6632
864184.0,4.47475004,1.64916201,31.44441123,0.96447284,0.06843,0.09553,0.01184,0.07257,0.04186,0.0657,0.6888,0.47171,0.68117,0.18462,0.41476,2.92353,2.34028,-2.91563
864455.0,4.47475004,1.64916201,31.44441123,1.08583828,0.06843,0.09553,0.01184,0.07257,0.04186,0.0657,0.6888,0.47171,0.01389,0.06251,0.41476,2.92353,2.34028,-2.91563
864640.0,4.47475004,1.64916201,31.44441123,1.73874029,0.06843,0.09553,0.01184,0.07257,0.04186,0.0657,0.6888,0.47171,0.22556,0.82124,0.41476,2.92353,2.34028,-2.91563
864691.0,4.47475004,1.64916201,31.44441123,1.49531745,0.06843,0.09553,0.01184,0.07257,0.04186,0.0657,0.6888,0.47171,0.41701,0.84082,0.41476,2.92353,2.34028,-2.91563
864928.0,4.47475004,1.64916201,31.44441123,1.05769353,0.06843,0.09553,0.01184,0.07257,0.04186,0.0657,0.6888,0.47171,0.29116,0.23213,0.41476,2.92353,2.34028,-2.91563
864975.0,4.47475004,1.64916201,31.44441123,0.79367766,0.06843,0.09553,0.01184,0.07257,0.04186,0.0657,0.6888,0.47171,0.6749,0.0182,0.41476,2.92353,2.34028,-2.91563
864975.0,4.47475004,1.53218157,26.87676904,1.11067559,0.09553,0.12695,0.07257,0.03253,0.0657,0.06204,0.47171,0.6876,0.0182,0.4445,2.92353,1.30762,-2.91563,-0.6632
865353.0,4.47475004,1.64916201,31.44441123,1.10220139,0.06843,0.09553,0.01184,0.07257,0.04186,0.0657,0.6888,0.47171,0.3306,0.37401,0.41476,2.92353,2.34028,-2.91563
865950.0,4.47475004,1.64916201,31.44441123,1.11285682,0.06843,0.09553,0.01184,0.07257,0.04186,0.0657,0.6888,0.47171,0.26868,0.49444,0.41476,2.92353,2.34028,-2.91563
866166.0,4.47475004,1.64916201,31.44441123,0.9933634,0.06843,0.09553,0.01184,0.07257,0.04186,0.0657,0.6888,0.47171,0.1365,0.15507,0.41476,2.92353,2.34028,-2.91563
866337.0,4.47475004,4.16145251,81.19496887,0.98316135,0.06843,0.17704,0.01184,0.03247,0.04186,0.00185,0.6888,0.60424,0.39231,0.02864,0.41476,2.22102,2.34028,2.86336
866969.0,4.47475004,2.52681564,53.83165179,0.94703019,0.06843,0.12695,0.01184,0.03253,0.04186,0.06204,0.6888,0.6876,0.63799,0.55899,0.41476,1.30762,2.34028,-0.6632
867525.0,4.47475004,2.52681564,53.83165179,0.88472395,0.06843,0.12695,0.01184,0.03253,0.04186,0.06204,0.6888,0.6876,0.66173,0.29191,0.41476,1.30762,2.34028,-0.6632
867721.0,4.47475004,1.64916201,31.44441123,1.00533539,0.06843,0.09553,0.01184,0.07257,0.04186,0.0657,0.6888,0.47171,0.37088,0.30353,0.41476,2.92353,2.34028,-2.91563
868080.0,4.47475004,1.64916201,31.44441123,1.11292676,0.06843,0.09553,0.01184,0.07257,0.04186,0.0657,0.6888,0.47171,0.13338,0.11686,0.41476,2.92353,2.34028,-2.91563
868105.0,4.47475004,2.52681564,53.83165179,0.76108111,0.06843,0.12695,0.01184,0.03253,0.04186,0.06204,0.6888,0.6876,0.73153,0.31739,0.41476,1.30762,2.34028,-0.6632
868188.0,4.47475004,2.52681564,53.83165179,0.93599836,0.06843,0.12695,0.01184,0.03253,0.04186,0.06204,0.6888,0.6876,0.48221,0.15368,0.41476,1.30762,2.34028,-0.6632
868732.0,4.47475004,1.64916201,31.44441123,1.02722742,0.06843,0.09553,0.01184,0.07257,0.04186,0.0657,0.6888,0.47171,0.19417,0.18137,0.41476,2.92353,2.34028,-2.91563
868783.0,4.47475004,1.64916201,31.44441123,1.0335759,0.06843,0.09553,0.01184,0.07257,0.04186,0.0657,0.6888,0.47171,0.45389,0.49862,0.41476,2.92353,2.34028,-2.91563
868869.0,4.47475004,1.64916201,31.44441123,0.99919986,0.06843,0.09553,0.01184,0.07257,0.04186,0.0657,0.6888,0.47171,0.19115,0.23451,0.41476,2.92353,2.34028,-2.91563
869009.0,4.47475004,1.64916201,31.44441123,1.16743608,0.06843,0.09553,0.01184,0.07257,0.04186,0.0657,0.6888,0.47171,0.05155,0.66219,0.41476,2.92353,2.34028,-2.91563
869981.0,4.47475004,1.64916201,31.44441123,0.75019301,0.06843,0.09553,0.01184,0.07257,0.04186,0.0657,0.6888,0.47171,0.72431,0.0234,0.41476,2.92353,2.34028,-2.91563
869981.0,4.47475004,1.53218157,26.87676904,1.03168294,0.09553,0.12695,0.07257,0.03253,0.0657,0.06204,0.47171,0.6876,0.0234,0.06794,2.92353,1.30762,-2.91563,-0.6632
867990.0,4.47475004,1.53218157,26.87676904,0.85248779,0.09553,0.12695,0.07257,0.03253,0.0657,0.06204,0.47171,0.6876,0.78573,0.48274,2.92353,1.30762,-2.91563,-0.6632
870788.0,4.51515007,1.72902098,35.03934646,1.30752875,0.05078,0.07314,0.17716,0.03285,0.06455,0.03466,0.31129,0.77992,0.17171,0.45774,3.24212,4.23975,-1.96953,2.61069
870788.0,4.51515007,2.01263903,39.24942141,1.02917045,0.07314,0.1166,0.03285,0.02004,0.03466,0.02882,0.77992,0.80818,0.45774,0.4417,4.23975,3.72521,2.61069,-3.09755
870997.0,4.51515007,1.72902098,35.03934646,0.84311224,0.05078,0.07314,0.17716,0.03285,0.06455,0.03466,0.31129,0.77992,0.49445,0.36851,3.24212,4.23975,-1.96953,2.61069
870997.0,4.51515007,2.01263903,39.24942141,0.92100287,0.07314,0.1166,0.03285,0.02004,0.03466,0.02882,0.77992,0.80818,0.36851,0.15275,4.23975,3.72521,2.61069,-3.09755
870997.0,4.51515007,1.90957046,37.06450673,1.05455885,0.1166,0.17945,0.02004,0.00647,0.02882,0.0191,0.80818,0.69334,0.15275,0.33789,3.72521,3.09169,-3.09755,1.55914
871118.0,4.51515007,1.72902098,35.03934646,1.25814616,0.05078,0.07314,0.17716,0.03285,0.06455,0.03466,0.31129,0.77992,0.2748,0.68764,3.24212,4.23975,-1.96953,2.61069
871118.0,4.51515007,2.01263903,39.24942141,1.01777719,0.07314,0.1166,0.03285,0.02004,0.03466,0.02882,0.77992,0.80818,0.68764,0.65525,4.23975,3.72521,2.61069,-3.09755
872150.0,4.51515007,1.72902098,35.03934646,1.01999012,0.05078,0.07314,0.17716,0.03285,0.06455,0.03466,0.31129,0.77992,0.35876,0.45785,3.24212,4.23975,-1.96953,2.61069
872150.0,4.51515007,2.01263903,39.24942141,0.81017034,0.07314,0.1166,0.03285,0.02004,0.03466,0.02882,0.77992,0.80818,0.45785,0.33685,4.23975,3.72521,2.61069,-3.09755
872368.0,4.51515007,1.72902098,35.03934646,1.46351588,0.05078,0.07314,0.17716,0.03285,0.06455,0.03466,0.31129,0.77992,0.4205,0.76687,3.24212,4.23975,-1.96953,2.61069
872368.0,4.51515007,3.84327604,73.94801964,1.00985486,0.07314,0.17945,0.03285,0.00647,0.03466,0.0191,0.77992,0.69334,0.76687,0.6709,4.23975,3.09169,2.61069,1.55914
872634.0,4.51515007,1.72902098,35.03934646,1.55407244,0.05078,0.07314,0.17716,0.03285,0.06455,0.03466,0.31129,0.77992,0.05152,0.43476,3.24212,4.23975,-1.96953,2.61069
872634.0,4.51515007,2.01263903,39.24942141,1.11647935,0.07314,0.1166,0.03285,0.02004,0.03466,0.02882,0.77992,0.80818,0.43476,0.48346,4.23975,3.72521,2.61069,-3.09755
873818.0,4.51515007,1.72902098,35.03934646,1.06506622,0.05078,0.07314,0.17716,0.03285,0.06455,0.03466,0.31129,0.77992,0.26952,0.24477,3.24212,4.23975,-1.96953,2.61069
873818.0,4.51515007,2.01263903,39.24942141,1.29015833,0.07314,0.1166,0.03285,0.02004,0.03466,0.02882,0.77992,0.80818,0.24477,0.13636,4.23975,3.72521,2.61069,-3.09755
873818.0,4.51515007,1.90957046,37.06450673,1.12334969,0.1166,0.17945,0.02004,0.00647,0.02882,0.0191,0.80818,0.69334,0.13636,0.41581,3.72521,3.09169,-3.09755,1.55914
874285.0,4.51515007,1.72902098,35.03934646,0.92526893,0.05078,0.07314,0.17716,0.03285,0.06455,0.03466,0.31129,0.77992,0.43906,0.15627,3.24212,4.23975,-1.96953,2.61069
874285.0,4.51515007,2.01263903,39.24942141,0.99537893,0.07314,0.1166,0.03285,0.02004,0.03466,0.02882,0.77992,0.80818,0.15627,0.0689,4.23975,3.72521,2.61069,-3.09755
874518.0,4.51515007,1.72902098,35.03934646,0.36855396,0.05078,0.07314,0.17716,0.03285,0.06455,0.03466,0.31129,0.77992,0.01896,0.22845,3.24212,4.23975,-1.96953,2.61069
874518.0,4.51515007,2.01263903,39.24942141,1.05193231,0.07314,0.1166,0.03285,0.02004,0.03466,0.02882,0.77992,0.80818,0.22845,0.28321,4.23975,3.72521,2.61069,-3.09755
875747.0,4.51515007,1.72902098,35.03934646,0.72875632,0.05078,0.07314,0.17716,0.03285,0.06455,0.03466,0.31129,0.77992,0.69546,0.00536,3.24212,4.23975,-1.96953,2.61069
875747.0,4.51515007,2.01263903,39.24942141,1.13072702,0.07314,0.1166,0.03285,0.02004,0.03466,0.02882,0.77992,0.80818,0.00536,0.39466,4.23975,3.72521,2.61069,-3.09755
875747.0,4.51515007,1.90957046,37.06450673,1.29515964,0.1166,0.17945,0.02004,0.00647,0.02882,0.0191,0.80818,0.69334,0.39466,0.63008,3.72521,3.09169,-3.09755,1.55914
875749.0,4.51515007,1.72902098,35.03934646,1.96964165,0.05078,0.07314,0.17716,0.03285,0.06455,0.03466,0.31129,0.77992,0.1687,0.87268,3.24212,4.23975,-1.96953,2.61069
876276.0,4.51515007,1.72902098,35.03934646,0.93766474,0.05078,0.07314,0.17716,0.03285,0.06455,0.03466,0.31129,0.77992,0.1344,0.39428,3.24212,4.23975,-1.96953,2.61069
876276.0,4.51515007,2.01263903,39.24942141,0.95780355,0.07314,0.1166,0.03285,0.02004,0.03466,0.02882,0.77992,0.80818,0.39428,0.38791,4.23975,3.72521,2.61069,-3.09755
876540.0,4.51515007,1.72902098,35.03934646,0.73786635,0.05078,0.07314,0.17716,0.03285,0.06455,0.03466,0.31129,0.77992,0.61595,0.05075,3.24212,4.23975,-1.96953,2.61069
876540.0,4.51515007,2.01263903,39.24942141,1.0341917,0.07314,0.1166,0.03285,0.02004,0.03466,0.02882,0.77992,0.80818,0.05075,0.29535,4.23975,3.72521,2.61069,-3.09755
877357.0,4.51515007,1.72902098,35.03934646,0.58172995,0.05078,0.07314,0.17716,0.03285,0.06455,0.03466,0.31129,0.77992,0.9003,0.57244,3.24212,4.23975,-1.96953,2.61069
879009.0,4.51515007,1.72902098,35.03934646,1.03326039,0.05078,0.07314,0.17716,0.03285,0.06455,0.03466,0.31129,0.77992,0.11829,0.04538,3.24212,4.23975,-1.96953,2.61069
879009.0,4.51515007,2.01263903,39.24942141,1.02712339,0.07314,0.1166,0.03285,0.02004,0.03466,0.02882,0.77992,0.80818,0.04538,0.0125,4.23975,3.72521,2.61069,-3.09755
879447.0,4.51515007,1.72902098,35.03934646,0.89669709,0.05078,0.07314,0.17716,0.03285,0.06455,0.03466,0.31129,0.77992,0.04935,0.17797,3.24212,4.23975,-1.96953,2.61069
879447.0,4.51515007,2.01263903,39.24942141,1.07080644,0.07314,0.1166,0.03285,0.02004,0.03466,0.02882,0.77992,0.80818,0.17797,0.24094,4.23975,3.72521,2.61069,-3.09755
870681.0,4.51515007,2.01263903,39.24942141,1.14626031,0.07314,0.1166,0.03285,0.02004,0.03466,0.02882,0.77992,0.80818,0.00423,0.33632,4.23975,3.72521,2.61069,-3.09755
875204.0,4.51515007,2.01263903,39.24942141,1.10997541,0.07314,0.1166,0.03285,0.02004,0.03466,0.02882,0.77992,0.80818,0.58177,0.66047,4.23975,3.72521,2.61069,-3.09755
875451.0,4.51515007,2.01263903,39.24942141,1.11179385,0.07314,0.1166,0.03285,0.02004,0.03466,0.02882,0.77992,0.80818,0.13962,0.3555,4.23975,3.72521,2.61069,-3.09755
876840.0,4.51515007,3.84327604,73.94801964,1.00807981,0.07314,0.17945,0.03285,0.00647,0.03466,0.0191,0.77992,0.69334,0.32629,0.02789,4.23975,3.09169,2.61069,1.55914
877482.0,4.51515007,2.01263903,39.24942141,1.08848713,0.07314,0.1166,0.03285,0.02004,0.03466,0.02882,0.77992,0.80818,0.17946,0.35125,4.23975,3.72521,2.61069,-3.09755
879440.0,4.51515007,3.84327604,73.94801964,0.96415145,0.07314,0.17945,0.03285,0.00647,0.03466,0.0191,0.77992,0.69334,0.37529,0.26822,4.23975,3.09169,2.61069,1.55914
880508.0,4.55556011,2.27974087,49.08757463,0.74926905,0.06605,0.11443,0.01258,0.02029,0.06952,0.02795,0.55011,0.7512,0.75221,0.4116,5.66683,0.56572,1.76991,0.39144
880837.0,4.55556011,2.27974087,49.08757463,1.0428516,0.06605,0.11443,0.01258,0.02029,0.06952,0.02795,0.55011,0.7512,0.00549,0.14132,5.66683,0.56572,1.76991,0.39144
882354.0,4.55556011,2.27974087,49.08757463,0.78727672,0.06605,0.11443,0.01258,0.02029,0.06952,0.02795,0.55011,0.7512,0.63754,0.04922,5.66683,0.56572,1.76991,0.39144
882354.0,4.55556011,2.13510721,45.09363499,1.08582556,0.11443,0.18974,0.02029,0.02147,0.02795,0.01108,0.7512,0.57146,0.04922,0.46332,0.56572,3.14376,0.39144,0.12571
882633.0,4.55556011,2.27974087,49.08757463,0.97780491,0.06605,0.11443,0.01258,0.02029,0.06952,0.02795,0.55011,0.7512,0.33098,0.29577,5.66683,0.56572,1.76991,0.39144
883314.0,4.55556011,2.27974087,49.08757463,1.57585419,0.06605,0.11443,0.01258,0.02029,0.06952,0.02795,0.55011,0.7512,0.24321,0.64161,5.66683,0.56572,1.76991,0.39144
884344.0,4.55556011,2.27974087,49.08757463,0.72663786,0.06605,0.11443,0.01258,0.02029,0.06952,0.02795,0.55011,0.7512,0.76326,0.38846,5.66683,0.56572,1.76991,0.39144
886520.0,4.55556011,2.27974087,49.08757463,0.74397898,0.06605,0.11443,0.01258,0.02029,0.06952,0.02795,0.55011,0.7512,0.54844,0.1068,5.66683,0.56572,1.76991,0.39144
886520.0,4.55556011,2.13510721,45.09363499,0.71126113,0.11443,0.18974,0.02029,0.02147,0.02795,0.01108,0.7512,0.57146,0.1068,0.40389,0.56572,3.14376,0.39144,0.12571
887415.0,4.55556011,2.27974087,49.08757463,0.60372477,0.06605,0.11443,0.01258,0.02029,0.06952,0.02795,0.55011,0.7512,0.86138,0.04584,5.66683,0.56572,1.76991,0.39144
887453.0,4.55556011,2.27974087,49.08757463,0.89087977,0.06605,0.11443,0.01258,0.02029,0.06952,0.02795,0.55011,0.7512,0.37942,0.4186,5.66683,0.56572,1.76991,0.39144
887817.0,4.55556011,2.27974087,49.08757463,1.01179886,0.06605,0.11443,0.01258,0.02029,0.06952,0.02795,0.55011,0.7512,0.31038,0.26829,5.66683,0.56572,1.76991,0.39144
887817.0,4.55556011,2.13510721,45.09363499,0.97686058,0.11443,0.18974,0.02029,0.02147,0.02795,0.01108,0.7512,0.57146,0.26829,0.25017,0.56572,3.14376,0.39144,0.12571
888055.0,4.55556011,2.27974087,49.08757463,1.06135279,0.06605,0.11443,0.01258,0.02029,0.06952,0.02795,0.55011,0.7512,0.33503,0.24931,5.66683,0.56572,1.76991,0.39144
888188.0,4.55556011,2.27974087,49.08757463,1.01622374,0.06605,0.11443,0.01258,0.02029,0.06952,0.02795,0.55011,0.7512,0.01388,0.04964,5.66683,0.56572,1.76991,0.39144
889440.0,4.55556011,2.27974087,49.08757463,1.09037114,0.06605,0.11443,0.01258,0.02029,0.06952,0.02795,0.55011,0.7512,0.41133,0.03908,5.66683,0.56572,1.76991,0.39144
890725.0,4.59596014,1.67208672,33.93171173,1.12877729,0.04968,0.06998,0.12497,0.00444,0.06174,0.0696,0.32996,0.66868,0.2989,0.61944,0.58812,2.44254,-0.93434,-2.30672
890725.0,4.59596014,1.94921664,38.95885051,0.9820294,0.06998,0.10919,0.00444,0.00352,0.0696,0.01775,0.66868,0.74764,0.61944,0.22404,2.44254,4.64872,-2.30672,-0.90143
890725.0,4.59596014,1.80820399,34.97750416,0.96744012,0.10919,0.16206,0.00352,0.02749,0.01775,0.03116,0.74764,0.63509,0.22404,0.13187,4.64872,0.01888,-0.90143,0.26815
890904.0,4.59596014,1.67208672,33.93171173,1.02912968,0.04968,0.06998,0.12497,0.00444,0.06174,0.0696,0.32996,0.66868,0.51231,0.34293,0.58812,2.44254,-0.93434,-2.30672
891031.0,4.59596014,1.67208672,33.93171173,1.48704025,0.04968,0.06998,0.12497,0.00444,0.06174,0.0696,0.32996,0.66868,0.64361,0.88278,0.58812,2.44254,-0.93434,-2.30672
891216.0,4.59596014,1.67208672,33.93171173,2.09346687,0.04968,0.06998,0.12497,0.00444,0.06174,0.0696,0.32996,0.66868,0.08033,0.89443,0.58812,2.44254,-0.93434,-2.30672
891811.0,4.59596014,1.67208672,33.93171173,0.47416004,0.04968,0.06998,0.12497,0.00444,0.06174,0.0696,0.32996,0.66868,0.68625,0.02124,0.58812,2.44254,-0.93434,-2.30672
891824.0,4.59596014,1.67208672,33.93171173,1.05627541,0.04968,0.06998,0.12497,0.00444,0.06174,0.0696,0.32996,0.66868,0.13898,0.07324,0.58812,2.44254,-0.93434,-2.30672
891824.0,4.59596014,1.94921664,38.95885051,1.30093219,0.06998,0.10919,0.00444,0.00352,0.0696,0.01775,0.66868,0.74764,0.07324,0.63396,2.44254,4.64872,-2.30672,-0.90143
893529.0,4.59596014,1.67208672,33.93171173,0.95583539,0.04968,0.06998,0.12497,0.00444,0.06174,0.0696,0.32996,0.66868,0.25785,0.11763,0.58812,2.44254,-0.93434,-2.30672
893529.0,4.59596014,1.94921664,38.95885051,1.000258,0.06998,0.10919,0.00444,0.00352,0.0696,0.01775,0.66868,0.74764,0.11763,0.34609,2.44254,4.64872,-2.30672,-0.90143
893984.0,4.59596014,1.67208672,33.93171173,0.72902954,0.04968,0.06998,0.12497,0.00444,0.06174,0.0696,0.32996,0.66868,0.51528,0.1711,0.58812,2.44254,-0.93434,-2.30672
893984.0,4.59596014,1.94921664,38.95885051,0.97252406,0.06998,0.10919,0.00444,0.00352,0.0696,0.01775,0.66868,0.74764,0.1711,0.23613,2.44254,4.64872,-2.30672,-0.90143
893984.0,4.59596014,1.80820399,34.97750416,0.96829615,0.10919,0.16206,0.00352,0.02749,0.01775,0.03116,0.74764,0.63509,0.23613,0.38216,4.64872,0.01888,-0.90143,0.26815
894352.0,4.59596014,1.67208672,33.93171173,0.90679072,0.04968,0.06998,0.12497,0.00444,0.06174,0.0696,0.32996,0.66868,0.66342,0.52206,0.58812,2.44254,-0.93434,-2.30672
894352.0,4.59596014,1.94921664,38.95885051,1.13277222,0.06998,0.10919,0.00444,0.00352,0.0696,0.01775,0.66868,0.74764,0.52206,0.57389,2.44254,4.64872,-2.30672,-0.90143
894352.0,4.59596014,1.80820399,34.97750416,0.87308174,0.10919,0.16206,0.00352,0.02749,0.01775,0.03116,0.74764,0.63509,0.57389,0.41808,4.64872,0.01888,-0.90143,0.26815
894431.0,4.59596014,3.25925926,73.04501383,0.93695858,0.04968,0.10919,0.12497,0.00352,0.06174,0.01775,0.32996,0.74764,0.09098,0.31982,0.58812,4.64872,-0.93434,-0.90143
895353.0,4.59596014,1.67208672,33.93171173,0.60530137,0.04968,0.06998,0.12497,0.00444,0.06174,0.0696,0.32996,0.66868,0.74387,0.10511,0.58812,2.44254,-0.93434,-2.30672
895989.0,4.59596014,3.25925926,73.04501383,0.96541779,0.04968,0.10919,0.12497,0.00352,0.06174,0.01775,0.32996,0.74764,0.60859,0.66914,0.58812,4.64872,-0.93434,-0.90143
895989.0,4.59596014,1.80820399,34.97750416,0.81992236,0.10919,0.16206,0.00352,0.02749,0.01775,0.03116,0.74764,0.63509,0.66914,0.16559,4.64872,0.01888,-0.90143,0.26815
896205.0,4.59596014,1.67208672,33.93171173,1.05365271,0.04968,0.06998,0.12497,0.00444,0.06174,0.0696,0.32996,0.66868,0.14067,0.53573,0.58812,2.44254,-0.93434,-2.30672
896450.0,4.59596014,1.67208672,33.93171173,9.08036019,0.04968,0.06998,0.12497,0.00444,0.06174,0.0696,0.32996,0.66868,0.03359,0.99478,0.58812,2.44254,-0.93434,-2.30672
896450.0,4.59596014,1.94921664,38.95885051,0.21567354,0.06998,0.10919,0.00444,0.00352,0.0696,0.01775,0.66868,0.74764,0.99478,0.87743,2.44254,4.64872,-2.30672,-0.90143
896748.0,4.59596014,1.67208672,33.93171173,1.69094791,0.04968,0.06998,0.12497,0.00444,0.06174,0.0696,0.32996,0.66868,0.50147,0.87929,0.58812,2.44254,-0.93434,-2.30672
897324.0,4.59596014,1.67208672,33.93171173,1.01369229,0.04968,0.06998,0.12497,0.00444,0.06174,0.0696,0.32996,0.66868,0.41964,0.53576,0.58812,2.44254,-0.93434,-2.30672
898113.0,4.59596014,3.25925926,73.04501383,0.98854287,0.04968,0.10919,0.12497,0.00352,0.06174,0.01775,0.32996,0.74764,0.31597,0.41739,0.58812,4.64872,-0.93434,-0.90143
898245.0,4.59596014,1.67208672,33.93171173,0.98042605,0.04968,0.06998,0.12497,0.00444,0.06174,0.0696,0.32996,0.66868,0.4025,0.08632,0.58812,2.44254,-0.93434,-2.30672
899295.0,4.59596014,3.25925926,73.04501383,0.75351653,0.04968,0.10919,0.12497,0.00352,0.06174,0.01775,0.32996,0.74764,0.13019,0.24476,0.58812,4.64872,-0.93434,-0.90143
899295.0,4.59596014,1.80820399,34.97750416,1.05690073,0.10919,0.16206,0.00352,0.02749,0.01775,0.03116,0.74764,0.63509,0.24476,0.34339,4.64872,0.01888,-0.90143,0.26815
890024.0,4.59596014,1.94921664,38.95885051,1.05361377,0.06998,0.10919,0.00444,0.00352,0.0696,0.01775,0.66868,0.74764,0.16558,0.34767,2.44254,4.64872,-2.30672,-0.90143
890841.0,4.59596014,1.94921664,38.95885051,1.16591055,0.06998,0.10919,0.00444,0.00352,0.0696,0.01775,0.66868,0.74764,0.40102,0.61262,2.44254,4.64872,-2.30672,-0.90143
892273.0,4.59596014,1.94921664,38.95885051,0.72264331,0.06998,0.10919,0.00444,0.00352,0.0696,0.01775,0.66868,0.74764,0.15266,0.43188,2.44254,4.64872,-2.30672,-0.90143
892872.0,4.59596014,1.94921664,38.95885051,1.01846829,0.06998,0.10919,0.00444,0.00352,0.0696,0.01775,0.66868,0.74764,0.1243,0.12182,2.44254,4.64872,-2.30672,-0.90143
893644.0,4.59596014,1.94921664,38.95885051,0.78951205,0.06998,0.10919,0.00444,0.00352,0.0696,0.01775,0.66868,0.74764,0.57033,0.02122,2.44254,4.64872,-2.30672,-0.90143
893889.0,4.59596014,1.94921664,38.95885051,1.13379053,0.06998,0.10919,0.00444,0.00352,0.0696,0.01775,0.66868,0.74764,0.18634,0.54477,2.44254,4.64872,-2.30672,-0.90143
897050.0,4.59596014,1.94921664,38.95885051,0.53693095,0.06998,0.10919,0.00444,0.00352,0.0696,0.01775,0.66868,0.74764,0.71582,0.22634,2.44254,4.64872,-2.30672,-0.90143
901158.0,4.63636017,2.22214765,51.08297223,1.00690032,0.06056,0.10312,0.07585,0.00959,0.08022,0.07058,0.45301,0.60083,0.06,0.16947,5.01597,3.65077,2.63223,2.72637
901563.0,4.63636017,1.47919463,28.05754026,0.73569074,0.06056,0.07861,0.07585,0.0141,0.08022,0.04913,0.45301,0.33627,0.72374,0.19213,5.01597,3.93547,2.63223,-2.73132
901563.0,4.63636017,1.5022686,27.55390059,2.16064301,0.07861,0.10312,0.0141,0.00959,0.04913,0.07058,0.33627,0.60083,0.19213,0.89517,3.93547,3.65077,-2.73132,2.72637
901563.0,4.63636017,1.57022048,28.42948242,0.34089751,0.10312,0.13929,0.00959,0.033,0.07058,0.00315,0.60083,0.55441,0.89517,0.0724,3.65077,3.52341,2.72637,2.89313
901563.0,4.63636017,1.5678015,29.33656888,0.8292039,0.13929,0.188,0.033,0.02396,0.00315,0.0411,0.55441,0.4889,0.0724,0.58687,3.52341,6.17501,2.89313,0.72488
904107.0,4.63636017,2.22214765,51.08297223,1.05976723,0.06056,0.10312,0.07585,0.00959,0.08022,0.07058,0.45301,0.60083,0.05385,0.05016,5.01597,3.65077,2.63223,2.72637
907616.0,4.63636017,2.22214765,51.08297223,1.21038586,0.06056,0.10312,0.07585,0.00959,0.08022,0.07058,0.45301,0.60083,0.10215,0.16017,5.01597,3.65077,2.63223,2.72637
907877.0,4.63636017,1.47919463,28.05754026,0.82045922,0.06056,0.07861,0.07585,0.0141,0.08022,0.04913,0.45301,0.33627,0.70636,0.18616,5.01597,3.93547,2.63223,-2.73132
907877.0,4.63636017,1.5022686,27.55390059,2.060728,0.07861,0.10312,0.0141,0.00959,0.04913,0.07058,0.33627,0.60083,0.18616,0.87638,3.93547,3.65077,-2.73132,2.72637
