SIID,simvar,transMult,a,e,i,m,rad,probDetect
665815.0,3.66667008,3.0,0.07179,0.02957,0.0402,0.68212,0.90462172,0.17499
665815.0,3.66667008,3.0,0.10176,0.05615,0.02951,0.7212,0.92173034,0.02158
665818.0,3.66667008,2.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
665818.0,3.66667008,2.0,0.07179,0.02957,0.0402,0.68212,0.90462172,0.17499
666013.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
666062.0,3.66667008,2.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
666062.0,3.66667008,2.0,0.07179,0.02957,0.0402,0.68212,0.90462172,0.17499
666095.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
666125.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
666166.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
666180.0,3.66667008,2.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
666180.0,3.66667008,2.0,0.07179,0.02957,0.0402,0.68212,0.90462172,0.17499
666224.0,3.66667008,2.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
666224.0,3.66667008,2.0,0.07179,0.02957,0.0402,0.68212,0.90462172,0.17499
666295.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
666388.0,3.66667008,2.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
666388.0,3.66667008,2.0,0.07179,0.02957,0.0402,0.68212,0.90462172,0.17499
666525.0,3.66667008,2.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
666525.0,3.66667008,2.0,0.07179,0.02957,0.0402,0.68212,0.90462172,0.17499
666634.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
666747.0,3.66667008,2.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
666747.0,3.66667008,2.0,0.07179,0.02957,0.0402,0.68212,0.90462172,0.17499
666820.0,3.66667008,3.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
666820.0,3.66667008,3.0,0.07179,0.02957,0.0402,0.68212,0.90462172,0.17499
666820.0,3.66667008,3.0,0.10176,0.05615,0.02951,0.7212,0.92173034,0.02158
666840.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
667126.0,3.66667008,3.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
667126.0,3.66667008,3.0,0.07179,0.02957,0.0402,0.68212,0.90462172,0.17499
667126.0,3.66667008,3.0,0.17334,0.02765,0.01545,0.82788,0.96430081,0.0
667145.0,3.66667008,3.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
667145.0,3.66667008,3.0,0.07179,0.02957,0.0402,0.68212,0.90462172,0.17499
667145.0,3.66667008,3.0,0.10176,0.05615,0.02951,0.7212,0.92173034,0.02158
667264.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
667298.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
667348.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
667356.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
667415.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
667471.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
667563.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
667620.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
667699.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
667711.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
667819.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
667829.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
667847.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
667859.0,3.66667008,3.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
667859.0,3.66667008,3.0,0.07179,0.02957,0.0402,0.68212,0.90462172,0.17499
667859.0,3.66667008,3.0,0.10176,0.05615,0.02951,0.7212,0.92173034,0.02158
667881.0,3.66667008,2.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
667881.0,3.66667008,2.0,0.07179,0.02957,0.0402,0.68212,0.90462172,0.17499
668041.0,3.66667008,2.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
668041.0,3.66667008,2.0,0.07179,0.02957,0.0402,0.68212,0.90462172,0.17499
668105.0,3.66667008,3.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
668105.0,3.66667008,3.0,0.07179,0.02957,0.0402,0.68212,0.90462172,0.17499
668105.0,3.66667008,3.0,0.10176,0.05615,0.02951,0.7212,0.92173034,0.02158
668146.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
668245.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
668352.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
668388.0,3.66667008,2.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
668388.0,3.66667008,2.0,0.07179,0.02957,0.0402,0.68212,0.90462172,0.17499
668453.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
668462.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
668475.0,3.66667008,2.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
668475.0,3.66667008,2.0,0.07179,0.02957,0.0402,0.68212,0.90462172,0.17499
668691.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
668725.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
668752.0,3.66667008,2.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
668752.0,3.66667008,2.0,0.07179,0.02957,0.0402,0.68212,0.90462172,0.17499
668795.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
668805.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
668820.0,3.66667008,3.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
668820.0,3.66667008,3.0,0.07179,0.02957,0.0402,0.68212,0.90462172,0.17499
668820.0,3.66667008,3.0,0.10176,0.05615,0.02951,0.7212,0.92173034,0.02158
668841.0,3.66667008,2.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
668841.0,3.66667008,2.0,0.07179,0.02957,0.0402,0.68212,0.90462172,0.17499
668930.0,3.66667008,3.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
668930.0,3.66667008,3.0,0.07179,0.02957,0.0402,0.68212,0.90462172,0.17499
668930.0,3.66667008,3.0,0.10176,0.05615,0.02951,0.7212,0.92173034,0.02158
668993.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
669054.0,3.66667008,3.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
669054.0,3.66667008,3.0,0.07179,0.02957,0.0402,0.68212,0.90462172,0.17499
669054.0,3.66667008,3.0,0.10176,0.05615,0.02951,0.7212,0.92173034,0.02158
669082.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
669295.0,3.66667008,2.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
669295.0,3.66667008,2.0,0.07179,0.02957,0.0402,0.68212,0.90462172,0.17499
669338.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
669381.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
669406.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
669408.0,3.66667008,3.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
669408.0,3.66667008,3.0,0.07179,0.02957,0.0402,0.68212,0.90462172,0.17499
669408.0,3.66667008,3.0,0.10176,0.05615,0.02951,0.7212,0.92173034,0.02158
669434.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
669586.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
669591.0,3.66667008,3.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
669591.0,3.66667008,3.0,0.07179,0.02957,0.0402,0.68212,0.90462172,0.17499
669591.0,3.66667008,3.0,0.10176,0.05615,0.02951,0.7212,0.92173034,0.02158
669658.0,3.66667008,3.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
669658.0,3.66667008,3.0,0.07179,0.02957,0.0402,0.68212,0.90462172,0.17499
669658.0,3.66667008,3.0,0.10176,0.05615,0.02951,0.7212,0.92173034,0.02158
669723.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
669857.0,3.66667008,1.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
669891.0,3.66667008,3.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
669891.0,3.66667008,3.0,0.07179,0.02957,0.0402,0.68212,0.90462172,0.17499
669891.0,3.66667008,3.0,0.10176,0.05615,0.02951,0.7212,0.92173034,0.02158
669917.0,3.66667008,2.0,0.05282,0.04799,0.01845,0.47985,0.82800198,0.28916
669917.0,3.66667008,2.0,0.07179,0.02957,0.0402,0.68212,0.90462172,0.17499
670024.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
670027.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
670040.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
670081.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
670109.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
670136.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
670136.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
670210.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
670210.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
670344.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
670383.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
670402.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
670474.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
670474.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
670554.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
670592.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
670620.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
670620.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
670628.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
670653.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
670665.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
670665.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
670681.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
670681.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
670702.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
670718.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
670737.0,3.70707011,3.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
670737.0,3.70707011,3.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
670737.0,3.70707011,3.0,0.1598,0.03519,0.04446,0.7386,0.9127233,0.01861
670754.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
670754.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
670756.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
670756.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
670846.0,3.70707011,4.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
670846.0,3.70707011,4.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
670846.0,3.70707011,4.0,0.11868,0.02701,0.04912,0.55375,0.86319643,0.02576
670846.0,3.70707011,4.0,0.1598,0.03519,0.04446,0.7386,0.9127233,0.01861
670913.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
670973.0,3.70707011,3.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
670973.0,3.70707011,3.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
670973.0,3.70707011,3.0,0.11868,0.02701,0.04912,0.55375,0.86319643,0.02576
670976.0,3.70707011,3.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
670976.0,3.70707011,3.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
670976.0,3.70707011,3.0,0.11868,0.02701,0.04912,0.55375,0.86319643,0.02576
670982.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
671078.0,3.70707011,3.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
671078.0,3.70707011,3.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
671078.0,3.70707011,3.0,0.1598,0.03519,0.04446,0.7386,0.9127233,0.01861
671099.0,3.70707011,3.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
671099.0,3.70707011,3.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
671099.0,3.70707011,3.0,0.11868,0.02701,0.04912,0.55375,0.86319643,0.02576
671118.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
671147.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
671151.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
671179.0,3.70707011,3.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
671179.0,3.70707011,3.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
671179.0,3.70707011,3.0,0.1598,0.03519,0.04446,0.7386,0.9127233,0.01861
671290.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
671427.0,3.70707011,3.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
671427.0,3.70707011,3.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
671427.0,3.70707011,3.0,0.11868,0.02701,0.04912,0.55375,0.86319643,0.02576
671585.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
671629.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
671645.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
671777.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
671824.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
671824.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
671826.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
671906.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
671921.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
671938.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
671964.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
671964.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
671997.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
672043.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
672047.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
672047.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
672089.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
672094.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
672156.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
672173.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
672177.0,3.70707011,3.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
672177.0,3.70707011,3.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
672177.0,3.70707011,3.0,0.11868,0.02701,0.04912,0.55375,0.86319643,0.02576
672192.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
672273.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
672273.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
672303.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
672354.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
672376.0,3.70707011,3.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
672376.0,3.70707011,3.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
672376.0,3.70707011,3.0,0.11868,0.02701,0.04912,0.55375,0.86319643,0.02576
672389.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
672389.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
672571.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
672571.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
672716.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
672736.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
672736.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
672753.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
672764.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
672861.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
672892.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
672915.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
672915.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
673048.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
673162.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
673162.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
673205.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
673213.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
673251.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
673251.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
673252.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
673252.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
673290.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
673314.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
673392.0,3.70707011,3.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
673392.0,3.70707011,3.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
673392.0,3.70707011,3.0,0.11868,0.02701,0.04912,0.55375,0.86319643,0.02576
673411.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
673492.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
673529.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
673529.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
673588.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
673671.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
673682.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
673775.0,3.70707011,3.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
673775.0,3.70707011,3.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
673775.0,3.70707011,3.0,0.11868,0.02701,0.04912,0.55375,0.86319643,0.02576
673809.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
673809.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
673818.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
673818.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
673972.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
673972.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
673984.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
673984.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
673985.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
673985.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
674028.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
674028.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
674043.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
674045.0,3.70707011,3.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
674045.0,3.70707011,3.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
674045.0,3.70707011,3.0,0.11868,0.02701,0.04912,0.55375,0.86319643,0.02576
674130.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
674135.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
674184.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
674258.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
674308.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
674308.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
674345.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
674348.0,3.70707011,3.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
674348.0,3.70707011,3.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
674348.0,3.70707011,3.0,0.1598,0.03519,0.04446,0.7386,0.9127233,0.01861
674362.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
674362.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
674364.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
674364.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
674407.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
674408.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
674408.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
674430.0,3.70707011,3.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
674430.0,3.70707011,3.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
674430.0,3.70707011,3.0,0.11868,0.02701,0.04912,0.55375,0.86319643,0.02576
674433.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
674518.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
674572.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
674572.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
674590.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
674603.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
674603.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
674614.0,3.70707011,3.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
674614.0,3.70707011,3.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
674614.0,3.70707011,3.0,0.11868,0.02701,0.04912,0.55375,0.86319643,0.02576
674890.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
674917.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
674917.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
674966.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
674966.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
674977.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
674977.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
675030.0,3.70707011,3.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
675030.0,3.70707011,3.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
675030.0,3.70707011,3.0,0.11868,0.02701,0.04912,0.55375,0.86319643,0.02576
675043.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
675043.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
675204.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
675204.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
675253.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
675253.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
675278.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
675314.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
675328.0,3.70707011,1.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
675344.0,3.70707011,2.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
675344.0,3.70707011,2.0,0.07095,0.03102,0.03004,0.61608,0.87367493,0.17499
675354.0,3.70707011,3.0,0.0491,0.02458,0.0184,0.65676,0.89258707,0.32228
