SIID,simvar,transMult
8912.0,10.06060982,1.0
8930.0,10.06060982,4.0
8936.0,10.06060982,2.0
8972.0,10.06060982,6.0
8993.0,10.06060982,1.0
8994.0,10.06060982,1.0
9015.0,10.06060982,5.0
9026.0,10.06060982,2.0
9043.0,10.06060982,2.0
9082.0,10.06060982,1.0
9085.0,10.06060982,4.0
9185.0,10.06060982,2.0
9200.0,10.06060982,1.0
9202.0,10.06060982,1.0
9206.0,10.06060982,5.0
9218.0,10.06060982,1.0
9270.0,10.06060982,2.0
9295.0,10.06060982,2.0
9298.0,10.06060982,2.0
9320.0,10.06060982,6.0
9321.0,10.06060982,3.0
9338.0,10.06060982,1.0
9353.0,10.06060982,1.0
9381.0,10.06060982,1.0
9406.0,10.06060982,1.0
9408.0,10.06060982,3.0
9434.0,10.06060982,2.0
9447.0,10.06060982,3.0
9477.0,10.06060982,1.0
9510.0,10.06060982,2.0
9533.0,10.06060982,1.0
9549.0,10.06060982,5.0
9550.0,10.06060982,1.0
9586.0,10.06060982,2.0
9591.0,10.06060982,2.0
9622.0,10.06060982,5.0
9626.0,10.06060982,5.0
9658.0,10.06060982,2.0
9661.0,10.06060982,3.0
9681.0,10.06060982,1.0
9682.0,10.06060982,1.0
9693.0,10.06060982,2.0
9723.0,10.06060982,2.0
9730.0,10.06060982,1.0
9754.0,10.06060982,1.0
9824.0,10.06060982,1.0
9829.0,10.06060982,2.0
9857.0,10.06060982,3.0
9891.0,10.06060982,2.0
9919.0,10.06060982,2.0
9944.0,10.06060982,3.0
9981.0,10.06060982,2.0
40.0,10.06060982,1.0
70.0,10.06060982,2.0
107.0,10.06060982,1.0
109.0,10.06060982,1.0
120.0,10.06060982,1.0
244.0,10.06060982,1.0
328.0,10.06060982,1.0
474.0,10.06060982,2.0
1151.0,10.06060982,1.0
1156.0,10.06060982,1.0
1282.0,10.06060982,1.0
1436.0,10.06060982,1.0
1458.0,10.06060982,1.0
1589.0,10.06060982,1.0
1600.0,10.06060982,3.0
1679.0,10.06060982,1.0
1777.0,10.06060982,3.0
1781.0,10.06060982,1.0
1824.0,10.06060982,1.0
1972.0,10.06060982,1.0
1986.0,10.06060982,1.0
2015.0,10.06060982,1.0
2078.0,10.06060982,1.0
2173.0,10.06060982,1.0
2210.0,10.06060982,1.0
2264.0,10.06060982,1.0
2318.0,10.06060982,2.0
2358.0,10.06060982,1.0
2397.0,10.06060982,1.0
2438.0,10.06060982,1.0
2503.0,10.06060982,1.0
2571.0,10.06060982,1.0
2624.0,10.06060982,1.0
2775.0,10.06060982,1.0
2826.0,10.06060982,1.0
2915.0,10.06060982,1.0
3120.0,10.06060982,1.0
3197.0,10.06060982,1.0
3290.0,10.06060982,1.0
3302.0,10.06060982,1.0
3411.0,10.06060982,1.0
3653.0,10.06060982,1.0
3717.0,10.06060982,1.0
3813.0,10.06060982,2.0
3889.0,10.06060982,1.0
3937.0,10.06060982,1.0
3977.0,10.06060982,1.0
3984.0,10.06060982,2.0
4171.0,10.06060982,2.0
4211.0,10.06060982,1.0
4253.0,10.06060982,1.0
