SIID,simvar,transMult
3170.0,1.0,1.0
3198.0,1.0,1.0
3203.0,1.0,1.0
3246.0,1.0,2.0
3290.0,1.0,2.0
3300.0,1.0,1.0
3302.0,1.0,2.0
3329.0,1.0,1.0
3332.0,1.0,1.0
3340.0,1.0,1.0
3399.0,1.0,1.0
3457.0,1.0,1.0
3473.0,1.0,1.0
3517.0,1.0,1.0
3518.0,1.0,1.0
3523.0,1.0,1.0
3552.0,1.0,1.0
3566.0,1.0,2.0
3649.0,1.0,1.0
3681.0,1.0,1.0
3696.0,1.0,1.0
3780.0,1.0,1.0
3782.0,1.0,1.0
3793.0,1.0,1.0
3800.0,1.0,1.0
3847.0,1.0,1.0
3886.0,1.0,1.0
3889.0,1.0,2.0
3941.0,1.0,1.0
4005.0,1.0,1.0
4046.0,1.0,1.0
4050.0,1.0,1.0
4085.0,1.0,1.0
4138.0,1.0,2.0
4179.0,1.0,1.0
4184.0,1.0,3.0
4233.0,1.0,1.0
4255.0,1.0,2.0
4285.0,1.0,1.0
4343.0,1.0,2.0
4345.0,1.0,1.0
4426.0,1.0,1.0
4433.0,1.0,1.0
4437.0,1.0,1.0
4461.0,1.0,1.0
4463.0,1.0,1.0
4508.0,1.0,1.0
4521.0,1.0,1.0
4528.0,1.0,1.0
4543.0,1.0,1.0
4570.0,1.0,1.0
4642.0,1.0,1.0
4784.0,1.0,1.0
4839.0,1.0,1.0
4841.0,1.0,1.0
4929.0,1.0,1.0
5022.0,1.0,3.0
5043.0,1.0,2.0
5053.0,1.0,1.0
5060.0,1.0,1.0
5068.0,1.0,1.0
5069.0,1.0,1.0
5105.0,1.0,2.0
5114.0,1.0,1.0
5287.0,1.0,1.0
5291.0,1.0,1.0
5306.0,1.0,1.0
5314.0,1.0,2.0
5338.0,1.0,1.0
5419.0,1.0,1.0
5437.0,1.0,1.0
5465.0,1.0,3.0
5564.0,1.0,1.0
5593.0,1.0,1.0
5610.0,1.0,3.0
5636.0,1.0,2.0
5639.0,1.0,2.0
5698.0,1.0,1.0
5733.0,1.0,1.0
5749.0,1.0,2.0
5773.0,1.0,1.0
5814.0,1.0,2.0
5848.0,1.0,1.0
5867.0,1.0,1.0
5974.0,1.0,1.0
6009.0,1.0,2.0
6013.0,1.0,1.0
6030.0,1.0,1.0
6062.0,1.0,2.0
6076.0,1.0,1.0
6101.0,1.0,2.0
6131.0,1.0,1.0
6138.0,1.0,1.0
6177.0,1.0,1.0
6179.0,1.0,1.0
6205.0,1.0,1.0
6215.0,1.0,1.0
6249.0,1.0,1.0
6334.0,1.0,2.0
6392.0,1.0,1.0
6437.0,1.0,1.0
6446.0,1.0,2.0
6506.0,1.0,1.0
6517.0,1.0,1.0
6536.0,1.0,1.0
6546.0,1.0,1.0
6592.0,1.0,2.0
6604.0,1.0,1.0
6632.0,1.0,1.0
6644.0,1.0,1.0
6748.0,1.0,1.0
